Begin_Date,Title,Company,Station,Epesodes,Character_count,Character_count_no_space
3/30/15,ふなっしーのふなふなふな日和,旭プロダクション,NTV,130,14,14
3/30/15,ゴー!ゴー!キッチン戦隊クックルン（2代目）（実写+アニメ）,ODDJOB,NHK Eテレ,175,30,30
3/31/15,おまかせ!みらくるキャット団,OLM、小学館集英社プロダクション,NHK Eテレ,32,14,14
4/1/15,美少女戦士セーラームーンCrystal,東映アニメーション,TOKYO MXほか,26,19,19
4/1/15,バトルスピリッツ 烈火魂,BN Pictures,TX,51,12,11
4/3/15,旦那が何を言っているかわからない件 2スレ目,セブン,TVS、KBS,13,22,21
4/3/15,やはり俺の青春ラブコメはまちがっている。続,feel.,TBS,13,21,21
4/3/15,レーカン!,ぴえろプラス,TBS,13,5,5
4/3/15,ハッピージョージ,勝鬨スタジオ,TX,52,8,8
4/3/15,秘密結社鷹の爪 DO,蛙男商会,NHK Eテレ,38,10,9
4/3/15,魔法少女リリカルなのはViVid,A-1 Pictures,TOKYO MXほか,12,16,16
4/4/15,ダンジョンに出会いを求めるのは間違っているだろうか,J.C.STAFF,TOKYO MXほか,13,25,25
4/4/15,長門有希ちゃんの消失,サテライト,TOKYO MXほか,16,10,10
4/4/15,VAMPIRE HOLMES,studio!cucuri,tvk,12,14,13
4/4/15,食戟のソーマ,J.C.STAFF,MBS,24,6,6
4/4/15,パンパカパンツ おNEW!,DLE,SBS,26,13,12
4/4/15,GON -ゴン-（第2期）,,TX,26,13,12
4/4/15,ジュエルペット マジカルチェンジ,スタジオディーン,TX,39,16,15
4/4/15,境界のRINNE（第1期）,ブレインズ・ベース,NHK Eテレ,25,13,13
4/4/15,電波教師,A-1 Pictures,YTV,24,4,4
4/4/15,終わりのセラフ,WIT STUDIO,TOKTO MXほか,12,7,7
4/4/15,ハイスクールD×D BorN,ティー・エヌ・ケー,AT-X,12,14,13
4/4/15,ガンスリンガー ストラトス,A-1 Pictures,TOKYO MXほか,13,13,12
4/5/15,Fate/stay night ,ufotable,TOKYO MXほか,13,16,14
4/5/15,プラスティック・メモリーズ,動画工房,TOKYO MX、ABCほか,13,13,13
4/5/15,うたの☆プリンスさまっ♪ マジLOVEレボリューションズ,A-1 Pictures,TOKYO MXほか,13,28,27
4/5/15,てさぐれ!部活もの すぴんおふ プルプルんシャルムと遊ぼう,ヤオヨロズ,NTV,12,29,27
4/5/15,血界戦線,ボンズ,MBS,14,4,4
4/5/15,デュエル・マスターズ VSR,アセンション、小学館ミュージック&デジタル エンタテイメント,TX,51,14,13
4/5/15,アルスラーン戦記,ライデンフィルム、サンジゲン,MBS,25,8,8
4/5/15,ベイビーステップ（第2期）,ぴえろ,NHK Eテレ,25,13,13
4/5/15,SHOW BY ROCK!!,ボンズ,TOKYO MXほか,12,14,12
4/5/15,雨色ココア,EMTスクエアード,TOKTO MXほか,13,5,5
4/5/15,攻殻機動隊ARISE ALTERNATIVE ARCHITECTURE,Production I.G,TOKYO MXほか,10,35,33
4/6/15,ハロー!!きんいろモザイク,Studio五組,AT-X,12,13,13
4/6/15,ダイヤのA -SECOND SEASON-,マッドハウス、Production I.G,TX,51,21,19
4/6/15,怪盗ジョーカー（第2期）,シンエイ動画,TOKYO MX、KIDS STATION,13,12,12
4/6/15,にゅるにゅる!!KAKUSENくん2期,DLE,BS11,13,19,19
4/7/15,てーきゅう（第4期）,ミルパンセ,TOKYO MX,12,10,10
4/7/15,高宮なすのです! 〜てーきゅうスピンオフ〜,ミルパンセ,TOKYO MX,12,21,20
4/7/15,ミカグラ学園組曲,動画工房,AT-X、TVAほか,12,8,8
4/7/15,BAR 嫌われ野菜,ギャザリング,SATV,13,9,8
4/8/15,響け! ユーフォニアム,京都アニメーション,TOKYO MXほか,13,11,10
4/8/15,銀魂゜,BN Pictures,TX,51,3,3
4/9/15,トリアージX,XEBEC,TOKYO MXほか,10,6,6
4/9/15,俺物語!!,マッドハウス,NTV,24,5,5
4/9/15,放課後のプレアデス,GAINAX,ABC,12,9,9
4/9/15,えとたま,白組、エンカレッジフィルムズ,TOKYO MXほか,12,4,4
4/10/15,パンチライン,MAPPA,CX,12,6,6
4/10/15,浦和の調ちゃん,A-Real,TVS,12,7,7
4/10/15,ニセコイ:,シャフト,TOKYO MXほか,12,5,5
4/11/15,シドニアの騎士 第九惑星戦役,ポリゴン・ピクチュアズ,MBS、TBS,12,14,13
4/11/15,フューチャーカード バディファイト100,OLM、XEBEC,TVA,50,20,19
4/12/15,山田くんと7人の魔女,ライデンフィルム,TOKYO MXほか,12,10,10
4/16/15,英国一家、日本を食べる,ファンワークス,NHK 総合,24,11,11
4/19/15,グリザイアの楽園,エイトビット,AT-X,10,8,8
4/29/15,ピカイア!,OLM,NHK Eテレ,13,5,5
5/17/15,ナルどマ,勝鬨スタジオ,KTV,26,4,4
7/2/15,おくさまが生徒会長!,セブン,AT-X,12,10,10
7/2/15,GANGSTA.,マングローブ,ABC,13,8,8
7/2/15,ケイオスドラゴン 赤竜戦役,SILVER LINK.、CONNECT,TOKYO MXほか,12,13,12
7/3/15,アクエリオンロゴス,サテライト、C2C,TOKYO MXほか,26,9,9
7/3/15,乱歩奇譚 Game of Laplace,Lerche,CX,11,20,17
7/3/15,青春×機関銃,ブレインズ・ベース,TBS,12,6,6
7/3/15,城下町のダンデライオン,プロダクションアイムズ,TBS,12,11,11
7/3/15,うしおととら（第1期）,MAPPA、VOLN,TOKYO MXほか,26,11,11
7/3/15,ミス・モノクローム -The Animation- 2,ライデンフィルム、サンジゲン,TOKYO MX[注3 3],13,27,24
7/3/15,うーさーのその日暮らし 夢幻編,サンジゲン,TOKYO MX[注3 3],13,15,14
7/3/15,わかば*ガール,Nexus,TOKYO MX[注3 3],13,7,7
7/4/15,GATE 自衛隊 彼の地にて、斯く戦えり（第1期）,A-1 Pictures,TOKYO MXほか,12,25,23
7/4/15,Classroom☆Crisis,Lay-duce,MBS,13,16,16
7/4/15,戦姫絶唱シンフォギアGX,サテライト,MBS,13,12,12
7/4/15,ブーブーボーイ,DLE,KIDS STATION,26,7,7
7/4/15,下ネタという概念が存在しない退屈な世界,J.C.STAFF,AT-X,12,19,19
7/4/15,デュラララ!!×2 転,朱夏,TOKYO MXほか,13,11,10
7/5/15,Charlotte,P.A.WORKS,TOKYO MXほか,13,9,9
7/5/15,WORKING!!!,A-1 Pictures,TOKYO MXほか,14,10,10
7/5/15,ガッチャマン クラウズ インサイト,タツノコプロ,NTV,12,17,15
7/5/15,六花の勇者,パッショーネ,MBS,12,5,5
7/5/15,暗闇三太,ILCA,KBC,14,4,4
7/5/15,ドラゴンボール超,東映アニメーション,CX,131,8,8
7/5/15,ワカコ酒,Office DCI,TOKYO MXほか,12,4,4
7/6/15,キュートランスフォーマー さらなる人気者への道,DLE,TOKYO MX,13,23,22
7/7/15,赤髪の白雪姫（第1期）,ボンズ,TOKYO MXほか,12,11,11
7/7/15,To LOVEる -とらぶる- ダークネス 2nd,XEBEC,TOKYO MXほか、BS11,14,25,21
7/7/15,てーきゅう（第5期）,ミルパンセ,TOKYO MXほか,12,10,10
7/7/15,ミリオンドール,旭プロダクション,TOKYO MXほか,12,7,7
7/7/15,実は私は,トムス・エンタテインメント,TX,13,4,4
7/7/15,のんのんびより りぴーと,SILVER LINK.,TX,12,12,11
7/7/15,怪獣酒場 カンパーイ!,DLE,TOKYO MX、BS11,13,11,10
7/7/15,それが声優!,GONZO,TOKYO MXほか,13,6,6
7/7/15,オーバーロード,マッドハウス,AT-X,13,7,7
7/8/15,モンスター娘のいる日常,Lerche、セヴァ,TOKYO MXほか,12,11,11
7/8/15,ビキニ・ウォリアーズ,feel.、ピー・アール・エー,TOKYO MXほか,12,10,10
7/8/15,洲崎西 THE ANIMATION,feel.,TOKYO MXほか,12,17,15
7/9/15,空戦魔導士候補生の教官,ディオメディア,TOKYO MXほか,12,11,11
7/9/15,純情ロマンチカ3,スタジオディーン,TOKYO MXほか,12,8,8
7/9/15,干物妹!うまるちゃん,動画工房,ABC,12,10,10
7/9/15,がっこうぐらし!,Lerche,AT-X,12,8,8
7/10/15,だんちがい,Creators in Pack,TVS,12,5,5
7/11/15,監獄学園,J.C.STAFF,TOKYO MXほか,12,4,4
7/12/15,GOD EATER,ufotable,TOKYO MXほか,13,9,8
7/14/15,枕男子,Assez Finaud Fabric.、feel.,TOKYO MXほか,12,3,3
7/18/15,アイドルマスター シンデレラガールズ（第2期）,A-1 Pictures,TOKYO MXほか,13,23,22
7/25/15,Fate/kaleid liner プリズマ☆イリヤ ツヴァイ ヘルツ!,SILVER LINK.,TOKYO MXほか,10,36,32
8/2/15,猫嫌いの家に生まれた猫好きが猫と暮らす絵日記,勝鬨スタジオ,CTV,13,22,22
9/23/15,オシリスの天秤,,CX,10,7,7
9/24/15,"DIABOLIK LOVERS MORE,BLOOD",ZEXCS,AT-X,12,26,24
9/25/15,ふうせんいぬティニー（第2期）,スティーブンスティーブン,NHK Eテレ,26,15,15
10/1/15,かみさまみならい ヒミツのここたま,OLM,TX,147,17,16
10/2/15,ルパン三世（第4作）,テレコム・アニメーションフィルム,NTV,24,10,10
10/2/15,ランス・アンド・マスクス,Studio五組,TBS,12,12,12
10/2/15,きょーふ!ゾンビ猫,勝鬨スタジオ,TX,52,9,9
10/2/15,ヤング ブラック・ジャック,手塚プロダクション,TBS,12,13,12
10/2/15,ミス・モノクローム -The Animation- 3,ライデンフィルム、サンジゲン,AT-X、TOKYO MX[注4 2],13,27,24
10/2/15,ハッカドール THE・あにめ〜しょん,Creators in Pack,TOKYO MX[注4 2],13,18,17
10/2/15,影鰐-KAGEWANI-,Tomovies,TOKYO MX[注4 2],13,12,12
10/3/15,猫なんかよんでもこない。,ダブ,BS朝日,12,12,12
10/3/15,ヘヴィーオブジェクト,J.C.STAFF,TOKYO MXほか,24,10,10
10/3/15,ノラガミ ARAGOTO,ボンズ,TOKYO MXほか,13,12,11
10/3/15,K RETURN OF KINGS,GoHands,TBS、MBS,13,17,14
10/3/15,蒼穹のファフナー EXODUS（第2期）,XEBECzwei,TBS、MBS,13,20,19
10/3/15,いとしのムーコ,DLE,TX,25,7,7
10/3/15,みにヴぁん（第2期）,DLE,BSジャパン,26,10,10
10/3/15,金田一少年の事件簿R（第2期）,東映アニメーション,YTV,22,15,15
10/3/15,学戦都市アスタリスク（第1期）,A-1 Pictures,ANIMAX,12,15,15
10/3/15,落第騎士の英雄譚,SILVER LINK.、Nexus,AT-X,12,8,8
10/4/15,終物語（第1期）,シャフト,独立局,13,8,8
10/4/15,うたわれるもの 偽りの仮面,WHITE FOX,TOKYO MXほか,25,13,12
10/4/15,Peeping Life TV シーズン1 ??,FOREST Hunting One、コミックス・ウェーブ・フィルム、タツノコプロ,NTV,12,24,21
10/4/15,進撃!巨人中学校,Production I.G,MBS,12,8,8
10/4/15,ハイキュー!! セカンドシーズン,Production I.G,MBS、TOKYO MXほか,25,16,15
10/4/15,こわぼん,ILCA,KBC,13,4,4
10/4/15,温泉幼精ハコネちゃん,旭プロダクション、プロダクション リード,ANIMAX,13,10,10
10/4/15,機動戦士ガンダム 鉄血のオルフェンズ（第1期）,サンライズ,MBS,25,23,22
10/4/15,雨色ココア Rainy colorへようこそ!,EMTスクエアード,TOKYO MX,13,23,21
10/4/15,小森さんは断れない!,アニメーションスタジオ・アートランド,TOKYO MX,12,10,10
10/4/15,コメット・ルシファー,エイトビット,TOKYO MXほか,12,10,10
10/4/15,コンクリート・レボルティオ〜超人幻想〜,ボンズ,TOKYO MXほか,13,19,19
10/5/15,ワンパンマン（第1期）,マッドハウス,TX,12,11,11
10/5/15,おしりかじり虫（第4期）,キネマシトラス,NHK Eテレ,10,12,12
10/5/15,どちゃもん じゅにあ（第1期）,CALF,NHK Eテレ,16,15,14
10/6/15,スタミュ（第1期）,C-Station,TOKYO MXほか,12,9,9
10/6/15,JKめし!,京風とまと、オフィスノーブ,TOKYO MXほか,26,5,5
10/6/15,てーきゅう（第6期）,ミルパンセ,TOKYO MXほか,12,10,10
10/6/15,おそ松さん（第1期）,ぴえろ,TX,25,10,10
10/6/15,ゆるゆり さん☆ハイ!,TYOアニメーションズ,TX,12,11,10
10/6/15,新あたしンち,シンエイ動画,ANIMAX,26,6,6
10/6/15,緋弾のアリアAA,動画工房,AT-Xほか,12,8,8
10/7/15,カワバカジマ,あいき堂フィルム,TVS,12,6,6
10/7/15,北斗の拳 イチゴ味,亜細亜堂,TX,12,9,8
10/7/15,DD北斗の拳2,亜細亜堂,TX,24,7,7
10/7/15,探偵チームKZ事件ノート,SIGNAL.MD,NHK Eテレ,16,12,12
10/7/15,俺がお嬢様学校に「庶民サンプル」としてゲッツされた件,SILVER LINK.,AT-X,12,26,26
10/7/15,Dance with Devils,ブレインズ・ベース,独立局,12,17,15
10/7/15,不思議なソメラちゃん,セブン,AT-X、TVSほか,13,10,10
10/8/15,櫻子さんの足下には死体が埋まっている,TROYCA,独立局,12,18,18
10/8/15,対魔導学園35試験小隊,SILVER LINK.,独立局,12,11,11
10/9/15,すべてがFになる THE PERFECT INSIDER,A-1 Pictures,CX,11,28,25
10/10/15,牙狼 -紅蓮ノ月-,MAPPA、東北新社,TX,24,9,8
10/10/15,新妹魔王の契約者 BURST,プロダクションアイムズ,TOKYO MX、AT-Xほか,10,14,13
10/10/15,ご注文はうさぎですか??,キネマシトラス、WHITE FOX,AT-Xほか,12,12,12
10/10/15,終わりのセラフ 名古屋決戦編,WIT STUDIO,TOKYO MXほか,12,14,13
10/10/15,VALKYRIE DRIVE -MERMAID-,アームス,AT-Xほか,12,24,22
10/11/15,ブレイブビーツ,BN Pictures,NBN,22,7,7
10/11/15,どうしても干支にはいりたい,ポリアンナグラフィックス,チャンネルNECO,13,13,13
10/11/15,カードファイト!! ヴァンガードG ギアースクライシス編,トムス・エンタテインメント,TX,26,28,26
10/13/15,血液型くん!3,Assez Finaud Fabric.、feel.、ZEXCS,TOKYO MXほか,12,7,7
10/13/15,あにトレ!EX,ライジングフォース,TOKYO MXほか,12,7,7
10/17/15,猫のダヤン 日本へ行く,勝鬨スタジオ,TOKYO MX,12,11,10
10/29/15,ポケットモンスター XY&Z,OLM,TX,49,14,13
12/22/15,コチンPa!,[注4 6],TOKYO MX,12,6,6
1/5/16,プリンス・オブ・ストライド オルタナティブ,マッドハウス,AT-X、TOKYO MXほか,12,21,20
1/7/16,無彩限のファントム・ワールド,京都アニメーション,TOKYO MX、ABCほか,13,14,14
1/7/16,SUSHI POLICE,セディックインターナショナル、KOO-KI,TOKYO MX,13,12,11
1/7/16,ハルチカ〜ハルタとチカは青春する〜,P.A.WORKS,独立局,12,17,17
1/7/16,NORN9 ノルン+ノネット,キネマシトラス、オレンジ,AT-X、TOKYO MX,12,14,13
1/7/16,アクティヴレイド -機動強襲室第八係-,プロダクションアイムズ,TOKYO MXほか,12,19,18
1/7/16,少女たちは荒野を目指す,project No.9,TOKYO MXほか,12,11,11
1/8/16,おじさんとマシュマロ,Creators in Pack,TVS,12,10,10
1/8/16,僕だけがいない街,A-1 Pictures,CX,12,8,8
1/8/16,暗殺教室（第2期）,Lerche,CX、KTV,25,9,9
1/8/16,ファンタシースターオンライン2 ジ アニメーション,テレコム・アニメーションフィルム,TBS,12,25,23
1/8/16,だがしかし,feel.,TBS,12,5,5
1/8/16,おしえて! ギャル子ちゃん,feel.,TOKYO MX[注5 1],12,13,12
1/8/16,石膏ボーイズ,ライデンフィルム,TOKYO MX[注5 1],12,6,6
1/8/16,ディバインゲート,ぴえろ,TOKYO MXほか,12,8,8
1/8/16,紅殻のパンドラ,Studio五組、AXsiZ,AT-X、独立局,12,7,7
1/9/16,霊剣山 星屑たちの宴,スタジオディーン,AT-X、TOKYO MXほか,12,10,9
1/9/16,GATE 自衛隊 彼の地にて、斯く戦えり（第2期）,A-1 Pictures,TOKYO MXほか,12,25,23
1/9/16,昭和元禄落語心中,スタジオディーン,MBS,13,8,8
1/9/16,ブブキ・ブランキ,サンジゲン,TOKYO MXほか,12,8,8
1/9/16,ラクエンロジック,動画工房,TOKYO MXほか,12,8,8
1/9/16,デュラララ!!×2 結,朱夏,TOKYO MXほか,12,11,10
1/10/16,ナースウィッチ小麦ちゃんR,タツノコプロ,NTV,12,13,13
1/10/16,虹色デイズ,プロダクション リード,TOKYO MX、YTVほか,24,5,5
1/10/16,大家さんは思春期!,セブン・アークス・ピクチャーズ,TOKYO MX,12,9,9
1/10/16,Dimension W,Studio 3Hz、オレンジ,TOKYO MXほか,12,11,10
1/11/16,灰と幻想のグリムガル,A-1 Pictures,TOKYO MX、ABCほか,12,10,10
1/11/16,シュヴァルツェスマーケン,ixtl、ライデンフィルム,TX,12,12,12
1/11/16,闇芝居（第3期）,ILCA,TX,13,8,8
1/11/16,最弱無敗の神装機竜,Lerche,AT-X、TOKYO MXほか,12,9,9
1/12/16,赤髪の白雪姫（第2期）,ボンズ,TOKYO MX、BSフジほか,12,11,11
1/12/16,てーきゅう（第7期）,ミルパンセ,TOKYO MX,12,10,10
1/12/16,血液型くん!4,Assez Finaud Fabric.、feel.、ZEXCS,TOKYO MX,12,7,7
1/12/16,魔法少女なんてもういいですから。,PINE JAM,TOKYO MX,12,16,16
1/12/16,蒼の彼方のフォーリズム,GONZO,TX,12,11,11
1/14/16,この素晴らしい世界に祝福を!,スタジオディーン,独立局,10,14,14
1/16/16,亜人（第1期）,ポリゴン・ピクチュアズ,MBS,13,7,7
1/21/16,がんばれ! ルルロロ TINY★TWIN★BEARS（第3期）,ファンワークス,NHK Eテレ,10,31,29
1/25/16,ポンコツクエスト〜魔王と派遣の魔物たち〜（第3期）,vap,BS11,12,25,25
2/6/16,リルリルフェアリル 〜妖精のドア〜,スタジオディーン,TX,59,17,16
2/7/16,魔法つかいプリキュア!,東映アニメーション,ABC,50,11,11
4/1/16,猫も、オンダケ,studio!cucuri,EBC,12,7,7
4/1/16,うしおととら（第2期）,MAPPA、VOLN,TOKYO MXほか,13,11,11
4/1/16,迷家 -マヨイガ-,ディオメディア,MBS、WOWOW,12,9,8
4/1/16,宇宙パトロールルル子,TRIGGER,AT-X、TOKYO MXほか[注6 1],13,10,10
4/1/16,影鰐-KAGEWANI-承,Tomovies,TOKYO MX[注6 1],13,13,13
4/2/16,ジョジョの奇妙な冒険 ダイヤモンドは砕けない,david production,TOKYO MXほか,39,22,21
4/2/16,テラフォーマーズ リベンジ,ライデンフィルム、TYOアニメーションズ,TOKYO MXほか,13,13,12
4/2/16,パンパカパンツ WおNEW!,DLE,SBS,26,14,13
4/2/16,フューチャーカード バディファイトDDD,OLM、XEBEC,TVA,51,20,19
4/2/16,アグレッシブ烈子,ファンワークス,TBS,100,8,8
4/2/16,逆転裁判 〜その「真実」、異議あり!〜,A-1 Pictures,YTV,24,19,18
4/2/16,学戦都市アスタリスク（第2期）,A-1 Pictures,ANIMAX,12,15,15
4/3/16,ラグナストライクエンジェルズ,サテライト,TOKYO MXほか,12,14,14
4/3/16,エンドライド,ブレインズ・ベース、ラパントラック,NTV,24,6,6
4/3/16,機動戦士ガンダムUC RE:0096,サンライズ,NBN,22,18,17
4/3/16,デュエル・マスターズ VSRF,アセンション、小学館ミュージック&デジタル エンタテイメント,TX,51,15,14
4/3/16,僕のヒーローアカデミア（第1期）,ボンズ,MBS,13,16,16
4/3/16,パンでPeace!,旭プロダクション,ANIMAX、TOKYO MX,13,9,9
4/3/16,マクロスΔ,サテライト,TOKYO MXほか,26,5,5
4/3/16,くまみこ,キネマシトラス、EMTスクエアード,AT-X 、TOKYO MX ほか,12,4,4
4/4/16,Re:ゼロから始める異世界生活,WHITE FOX,TX,25,15,15
4/4/16,朝だよ!貝社員,DLE,NTV,744,7,7
4/4/16,ベイブレードバースト,OLM,TX,51,10,10
4/4/16,怪盗ジョーカー（第3期）,シンエイ動画,TOKYO MX、KIDS STATION,13,12,12
4/4/16,12歳。〜ちっちゃなムネのトキメキ〜（第1期）,OLM,TOKYO MXほか,12,23,23
4/4/16,熱血ゴリラ教師 イチゴリ先生,スタジオエモテント,TNC,13,14,13
4/4/16,美少女戦士セーラームーンCrystal Season III,東映アニメーション,TOKYO MXほか,13,30,28
4/5/16,ばくおん!!,トムス・エンタテインメント,TOKYO MX、BS11ほか,12,6,6
4/5/16,聖戦ケルベロス 竜刻のファタリテ,ブリッジ,TX,13,16,15
4/5/16,ハンドレッド,プロダクションアイムズ,TX,12,6,6
4/5/16,少年アシベ GO! GO! ゴマちゃん（第1期）,ブリッジ、フウシオスタジオ,NHK Eテレ,32,24,21
4/5/16,薄桜鬼 〜御伽草子〜,DLE,TOKYO MXほか,13,10,9
4/5/16,ジョーカー・ゲーム,Production I.G,AT-X、TOKYO MXほか,12,9,9
4/6/16,バトルスピリッツ ダブルドライブ,BN Pictures,TX,51,16,15
4/6/16,双星の陰陽師,ぴえろ,TX,50,6,6
4/6/16,ねこねこ日本史（第1期）,ジョーカーフィルムズ,NHK Eテレ,32,12,12
4/6/16,美少女遊戯ユニット クレーンゲール,京風とまと,TOKYO MX、BSフジ,13,17,16
4/6/16,SUPER LOVERS,スタジオディーン,AT-X、独立局,10,12,11
4/7/16,鬼斬,ぴえろプラス,TOKYO MX、BSフジ,13,2,2
4/7/16,文豪ストレイドッグス（第1期）,ボンズ,独立局,12,15,15
4/7/16,アイカツスターズ!,BN Pictures,TX,100,9,9
4/7/16,クロムクロ,P.A.WORKS,AT-X、TOKYO MXほか,26,5,5
4/7/16,あんハピ♪,SILVER LINK.,TOKYO MX、BSフジほか,12,5,5
4/7/16,ネトゲの嫁は女の子じゃないと思った?,project No.9,TOKYO MXほか,12,18,18
4/8/16,Re:ゼロから始める休憩時間,スタジオぷYUKAI,AT-X,11,14,14
4/8/16,甲鉄城のカバネリ,WIT STUDIO,CX,12,8,8
4/8/16,少年メイド,エイトビット,TBS,12,5,5
4/8/16,坂本ですが?,スタジオディーン,TBS,13,6,6
4/8/16,あはれ!名作くん（第1期）,Pie in the sky,NHK Eテレ,39,13,13
4/9/16,CoCO&NiCO,MMDGP,TOKYO MX、CTV,39,9,9
4/9/16,境界のRINNE（第2期）,ブレインズ・ベース,NHK Eテレ,25,13,13
4/9/16,田中くんはいつもけだるげ,SILVER LINK.,TOKYO MX、MBSほか,12,12,12
4/9/16,キズナイーバー,TRIGGER,TOKYO MX、ABCほか,12,7,7
4/10/16,ハイスクール・フリート,プロダクションアイムズ,BS11、TOKYO MXほか,12,11,11
4/10/16,ふらいんぐうぃっち,J.C.STAFF,NTV、RAB,12,9,9
4/10/16,なめこ 〜せかいのともだち〜,スタジオディーン,NHK Eテレ,26,14,13
4/10/16,とんかつDJアゲ太郎,スタジオディーン,TOKYO MX、YTV,12,10,10
4/10/16,コンクリート・レボルティオ〜超人幻想〜 THE LAST SONG,ボンズ,TOKYO MXほか,11,33,30
4/11/16,三者三葉,動画工房,TOKYO MXほか,12,4,4
4/12/16,うさかめ,ミルパンセ,TOKYO MX,12,4,4
4/12/16,ワガママハイスペック,AXsiZ,TOKYO MX,12,10,10
4/12/16,忍者ハットリくん（インド版 第3期）,シンエイ動画,ANIMAX,26,18,17
4/16/16,ビッグオーダー,アスリード,独立局ほか,10,7,7
4/17/16,マギ シンドバッドの冒険,Lay-duce,MBS,13,12,11
